Id,day,TotalSteps,TotalMinutesAsleep,avg_hr,min_hr,load
1278,2026-01-09,9519,435,81.08333333333333,54.0,2.0
1278,2026-01-10,5554,462,66.66666666666667,49.0,0.0
1278,2026-01-11,5839,434,67.19047619047619,50.0,0.0
1278,2026-01-12,9599,444,81.34782608695652,55.0,1.0
1278,2026-01-13,9933,456,82.65217391304348,52.0,1.0
1278,2026-01-14,9466,442,80.375,52.0,2.0
1278,2026-01-15,10001,449,83.23809523809524,54.0,0.0
1278,2026-01-16,9925,447,81.73913043478261,51.0,1.0
1278,2026-01-17,5925,453,67.54166666666667,48.0,0.0
1278,2026-01-18,5503,458,67.83333333333333,47.0,0.0
1278,2026-01-19,8894,454,82.23809523809524,55.0,2.0
1278,2026-01-20,8448,463,77.43478260869566,53.0,2.0
1278,2026-01-21,9060,431,78.75,52.0,1.0
1278,2026-01-22,9766,435,81.86363636363636,53.0,1.0
1278,2026-01-23,9721,455,81.43478260869566,51.0,0.0
1278,2026-01-24,5833,470,69.08695652173913,51.0,0.0
1278,2026-01-25,5765,468,67.13636363636364,49.0,0.0
1278,2026-01-26,9819,432,82.20833333333333,53.0,1.0
1278,2026-01-27,9478,459,81.5909090909091,51.0,2.0
1278,2026-01-28,10449,452,83.95238095238095,54.0,0.0
1278,2026-01-29,10868,429,86.34782608695652,53.0,1.0
1278,2026-01-30,10725,449,86.65217391304348,53.0,1.0
1278,2026-01-31,5989,456,69.52173913043478,50.0,0.0
1278,2026-02-01,5583,459,67.65,48.0,0.0
1278,2026-02-02,9795,443,80.72727272727273,54.0,2.0
1278,2026-02-03,8762,461,58.0,55.0,1.0
1279,2026-01-05,10684,442,72.76190476190476,43.0,0.0
1279,2026-01-06,11031,448,75.85714285714286,43.0,1.0
1279,2026-01-07,10628,457,73.625,47.0,0.0
1279,2026-01-08,10595,453,73.26086956521739,46.0,1.0
1279,2026-01-09,9520,437,69.34782608695652,44.0,1.0
1279,2026-01-10,5869,468,58.0,38.0,0.0
1279,2026-01-11,5838,472,57.34782608695652,39.0,0.0
1279,2026-01-12,10726,450,73.23809523809524,44.0,2.0
1279,2026-01-13,11527,442,76.95833333333333,45.0,0.0
1279,2026-01-14,10999,459,73.45454545454545,45.0,2.0
1279,2026-01-15,10681,452,73.04166666666667,45.0,0.0
1279,2026-01-16,11389,428,75.91666666666667,46.0,1.0
1279,2026-01-17,6515,463,59.857142857142854,41.0,0.0
1279,2026-01-18,5875,461,56.43478260869565,39.0,0.0
1279,2026-01-19,9448,453,69.91304347826087,41.0,1.0
1279,2026-01-20,9946,449,71.43478260869566,43.0,1.0
1279,2026-01-21,10874,458,74.31818181818181,46.0,1.0
1279,2026-01-22,10317,445,72.36363636363636,44.0,1.0
1279,2026-01-23,10177,460,72.29166666666667,44.0,2.0
1279,2026-01-24,6038,463,57.333333333333336,37.0,0.0
1279,2026-01-25,6067,469,59.69565217391305,40.0,0.0
1279,2026-01-26,10419,447,71.20833333333333,42.0,1.0
1279,2026-01-27,10578,456,71.45454545454545,43.0,2.0
1279,2026-01-28,11306,463,74.9090909090909,47.0,1.0
1279,2026-01-29,12131,448,78.45454545454545,46.0,0.0
1279,2026-01-30,13411,442,82.26086956521739,48.0,1.0
1279,2026-01-31,9805,445,71.04347826086956,44.0,0.0
1279,2026-02-01,9867,456,71.22727272727273,45.0,0.0
1279,2026-02-02,17159,433,91.47619047619048,48.0,1.0
1279,2026-02-03,17787,428,63.0,61.0,2.0
1280,2026-01-05,12708,470,87.70833333333333,59.0,0.0
1280,2026-01-06,12475,455,86.22727272727273,58.0,2.0
1280,2026-01-07,11537,471,82.82608695652173,56.0,1.0
1280,2026-01-08,11422,459,84.125,55.0,2.0
1280,2026-01-09,11880,457,84.26086956521739,57.0,1.0
1280,2026-01-10,7481,486,71.77272727272727,53.0,0.0
1280,2026-01-11,6770,496,69.25,49.0,0.0
1280,2026-01-12,11403,476,81.36363636363636,56.0,1.0
1280,2026-01-13,11212,462,82.91304347826087,55.0,1.0
1280,2026-01-14,11741,460,83.91666666666667,57.0,2.0
1280,2026-01-15,11141,455,84.21739130434783,57.0,1.0
1280,2026-01-16,11734,475,84.66666666666667,58.0,2.0
1280,2026-01-17,6846,490,69.73913043478261,48.0,0.0
1280,2026-01-18,6471,488,69.13636363636364,52.0,0.0
1280,2026-01-19,10590,476,81.72727272727273,55.0,0.0
1280,2026-01-20,11024,466,82.28571428571429,54.0,2.0
1280,2026-01-21,11494,461,82.5909090909091,56.0,1.0
1280,2026-01-22,11101,467,83.75,53.0,0.0
1280,2026-01-23,11192,471,83.1304347826087,54.0,1.0
1280,2026-01-24,6774,456,71.34782608695652,52.0,0.0
1280,2026-01-25,6407,483,68.08695652173913,50.0,0.0
1280,2026-01-26,10136,457,81.52173913043478,57.0,1.0
1280,2026-01-27,11356,482,84.25,57.0,2.0
1280,2026-01-28,11697,469,83.04347826086956,55.0,2.0
1280,2026-01-29,11821,471,85.08333333333333,56.0,2.0
1280,2026-01-30,12084,468,84.1304347826087,56.0,2.0
1280,2026-01-31,7826,480,73.86363636363636,54.0,0.0
1280,2026-02-01,7534,477,72.6086956521739,52.0,0.0
1280,2026-02-02,12071,465,82.14285714285714,53.0,2.0
1280,2026-02-03,11949,475,65.0,63.0,1.0
1281,2026-01-05,6009,415,86.36363636363636,57.0,1.0
1281,2026-01-06,6019,421,89.0,59.0,2.0
1281,2026-01-07,6117,419,85.0,57.0,1.0
1281,2026-01-08,6020,425,87.29166666666667,59.0,0.0
1281,2026-01-09,5735,437,85.63636363636364,56.0,0.0
1281,2026-01-10,3224,436,70.1304347826087,52.0,0.0
1281,2026-01-11,3546,432,72.54166666666667,52.0,0.0
1281,2026-01-12,5695,419,85.5909090909091,55.0,2.0
1281,2026-01-13,5687,426,84.70833333333333,56.0,1.0
1281,2026-01-14,5875,416,85.3913043478261,56.0,1.0
1281,2026-01-15,5603,430,83.77272727272727,58.0,0.0
1281,2026-01-16,5735,408,85.34782608695652,57.0,1.0
1281,2026-01-17,3592,446,73.04761904761905,55.0,0.0
1281,2026-01-18,3434,441,70.73913043478261,52.0,0.0
1281,2026-01-19,5929,429,81.94444444444444,56.0,1.0
1281,2026-01-20,5686,421,85.63636363636364,59.0,2.0
1281,2026-01-21,5837,435,86.61904761904762,55.0,2.0
1281,2026-01-22,5894,423,86.21739130434783,60.0,2.0
1281,2026-01-23,5708,434,85.125,57.0,1.0
1281,2026-01-24,3777,446,73.5909090909091,54.0,0.0
1281,2026-01-25,3864,452,74.91304347826087,55.0,0.0
1281,2026-01-26,5983,437,87.41666666666667,62.0,2.0
1281,2026-01-27,6108,417,87.27272727272727,56.0,2.0
1281,2026-01-28,5759,430,84.5,57.0,0.0
1281,2026-01-29,5630,433,85.95454545454545,57.0,1.0
1281,2026-01-30,5960,423,87.875,57.0,2.0
1281,2026-01-31,3663,430,72.0909090909091,52.0,0.0
1281,2026-02-01,3529,437,72.68181818181819,55.0,0.0
1281,2026-02-02,5487,409,82.63636363636364,58.0,1.0
1281,2026-02-03,5392,423,,,1.0
1282,2026-01-05,9333,422,74.38095238095238,46.0,1.0
1282,2026-01-06,8170,432,71.86363636363636,43.0,1.0
1282,2026-01-07,8849,426,77.375,48.0,0.0
1282,2026-01-08,8620,427,74.13636363636364,46.0,1.0
1282,2026-01-09,8655,430,76.0,46.0,2.0
1282,2026-01-10,4716,429,59.291666666666664,39.0,0.0
1282,2026-01-11,4247,425,55.625,40.0,0.0
1282,2026-01-12,7359,432,68.91666666666667,43.0,2.0
1282,2026-01-13,8075,428,73.34782608695652,46.0,1.0
1282,2026-01-14,8763,425,74.76190476190476,46.0,2.0
1282,2026-01-15,8714,422,73.31818181818181,44.0,2.0
1282,2026-01-16,8884,418,74.95454545454545,47.0,2.0
1282,2026-01-17,5197,426,60.43478260869565,38.0,0.0
1282,2026-01-18,5469,435,61.43478260869565,39.0,0.0
1282,2026-01-19,8717,423,77.18181818181819,45.0,0.0
1282,2026-01-20,8315,430,72.04545454545455,45.0,1.0
1282,2026-01-21,8646,413,74.79166666666667,47.0,1.0
1282,2026-01-22,8823,433,75.29166666666667,45.0,1.0
1282,2026-01-23,8517,415,73.9090909090909,45.0,2.0
1282,2026-01-24,5676,430,62.47826086956522,41.0,0.0
1282,2026-01-25,5664,433,62.40909090909091,42.0,0.0
1282,2026-01-26,8954,414,76.08695652173913,48.0,1.0
1282,2026-01-27,8942,420,76.41666666666667,48.0,1.0
1282,2026-01-28,8643,404,73.28571428571429,44.0,1.0
1282,2026-01-29,8439,423,74.04166666666667,43.0,1.0
1282,2026-01-30,8634,435,75.04347826086956,45.0,1.0
1282,2026-01-31,5062,443,59.34782608695652,39.0,0.0
1282,2026-02-01,4959,426,59.34782608695652,41.0,0.0
1282,2026-02-02,8374,430,73.5909090909091,41.0,1.0
1282,2026-02-03,8734,431,54.0,50.0,1.0
1283,2026-01-05,12740,413,89.77272727272727,59.0,2.0
1283,2026-01-06,12261,404,86.78260869565217,59.0,1.0
1283,2026-01-07,12234,397,84.45833333333333,54.0,0.0
1283,2026-01-08,12895,407,86.4090909090909,58.0,2.0
1283,2026-01-09,11677,421,85.70833333333333,58.0,2.0
1283,2026-01-10,6939,429,71.3913043478261,52.0,0.0
1283,2026-01-11,7202,414,71.04545454545455,53.0,0.0
1283,2026-01-12,11003,396,80.26086956521739,57.0,2.0
1283,2026-01-13,10859,412,82.17391304347827,58.0,1.0
1283,2026-01-14,11862,420,85.21739130434783,56.0,2.0
1283,2026-01-15,11693,423,84.08333333333333,55.0,2.0
1283,2026-01-16,12617,399,86.0,59.0,2.0
1283,2026-01-17,7732,408,73.125,54.0,0.0
1283,2026-01-18,6908,411,71.625,54.0,0.0
1283,2026-01-19,11185,404,83.41666666666667,58.0,1.0
1283,2026-01-20,11736,417,85.4090909090909,57.0,2.0
1283,2026-01-21,12087,403,83.63636363636364,55.0,2.0
1283,2026-01-22,12119,408,84.91666666666667,58.0,1.0
1283,2026-01-23,13348,394,89.68181818181819,60.0,0.0
1283,2026-01-24,7899,399,74.54545454545455,54.0,0.0
1283,2026-01-25,7138,419,72.5909090909091,54.0,0.0
1283,2026-01-26,11560,403,84.26086956521739,57.0,2.0
1283,2026-01-27,12087,418,87.08695652173913,56.0,0.0
1283,2026-01-28,12252,420,85.65217391304348,57.0,2.0
1283,2026-01-29,12233,395,87.08695652173913,58.0,2.0
1283,2026-01-30,12192,407,86.33333333333333,59.0,1.0
1283,2026-01-31,6960,425,70.41666666666667,50.0,0.0
1283,2026-02-01,7312,412,72.83333333333333,54.0,0.0
1283,2026-02-02,12765,406,86.78260869565217,56.0,1.0
1283,2026-02-03,12534,396,67.0,64.0,1.0
1284,2026-01-05,10481,429,69.91666666666667,41.0,2.0
1284,2026-01-06,10168,442,66.33333333333333,42.0,2.0
1284,2026-01-07,10848,439,69.83333333333333,39.0,1.0
1284,2026-01-08,11505,411,72.75,44.0,2.0
1284,2026-01-09,11785,444,71.91304347826087,42.0,1.0
1284,2026-01-10,6791,445,57.82608695652174,38.0,0.0
1284,2026-01-11,6690,445,56.54545454545455,37.0,0.0
1284,2026-01-12,10461,443,68.5909090909091,43.0,2.0
1284,2026-01-13,10829,441,69.91666666666667,41.0,1.0
1284,2026-01-14,10825,451,70.1304347826087,42.0,1.0
1284,2026-01-15,10269,429,67.66666666666667,42.0,2.0
1284,2026-01-16,9728,441,66.26086956521739,42.0,1.0
1284,2026-01-17,5824,438,54.375,37.0,0.0
1284,2026-01-18,6250,457,56.083333333333336,38.0,0.0
1284,2026-01-19,10150,444,67.69565217391305,41.0,1.0
1284,2026-01-20,11554,433,73.9047619047619,42.0,2.0
1284,2026-01-21,10854,435,68.04761904761905,39.0,2.0
1284,2026-01-22,10747,421,70.26086956521739,41.0,1.0
1284,2026-01-23,10488,447,70.04166666666667,42.0,1.0
1284,2026-01-24,6028,442,54.958333333333336,35.0,0.0
1284,2026-01-25,6050,445,55.5,37.0,0.0
1284,2026-01-26,9933,459,68.125,41.0,0.0
1284,2026-01-27,10333,442,70.29166666666667,42.0,2.0
1284,2026-01-28,10276,437,67.13636363636364,40.0,1.0
1284,2026-01-29,9737,449,68.31818181818181,42.0,2.0
1284,2026-01-30,10806,448,71.56521739130434,42.0,2.0
1284,2026-01-31,6340,456,58.81818181818182,39.0,0.0
1284,2026-02-01,5588,436,53.43478260869565,37.0,0.0
1284,2026-02-02,8714,439,62.13636363636363,38.0,1.0
1284,2026-02-03,8029,445,48.0,45.0,1.0
1285,2026-01-05,8792,442,98.66666666666667,68.0,1.0
1285,2026-01-06,9187,442,96.08695652173913,67.0,0.0
1285,2026-01-07,8832,443,95.1304347826087,66.0,1.0
1285,2026-01-08,8553,469,94.47826086956522,65.0,2.0
1285,2026-01-09,8858,422,95.0,67.0,1.0
1285,2026-01-10,5215,453,82.81818181818181,64.0,0.0
1285,2026-01-11,5266,467,80.56521739130434,61.0,0.0
1285,2026-01-12,8404,458,93.68181818181819,67.0,1.0
1285,2026-01-13,8141,451,92.36363636363636,64.0,2.0
1285,2026-01-14,9574,452,98.3913043478261,66.0,1.0
1285,2026-01-15,9537,431,96.9090909090909,66.0,1.0
1285,2026-01-16,9262,436,97.79166666666667,67.0,1.0
1285,2026-01-17,5352,454,81.6086956521739,61.0,0.0
1285,2026-01-18,5028,476,81.5,61.0,0.0
1285,2026-01-19,8971,452,96.25,67.0,1.0
1285,2026-01-20,9441,454,97.17391304347827,68.0,2.0
1285,2026-01-21,9694,449,99.29166666666667,64.0,2.0
1285,2026-01-22,9611,440,97.875,66.0,2.0
1285,2026-01-23,8144,455,92.17391304347827,63.0,0.0
1285,2026-01-24,5026,456,81.08695652173913,61.0,0.0
1285,2026-01-25,4858,475,81.2,61.0,0.0
1285,2026-01-26,9117,434,96.63636363636364,68.0,1.0
1285,2026-01-27,8770,453,95.6086956521739,67.0,1.0
1285,2026-01-28,8314,454,94.72727272727273,67.0,2.0
1285,2026-01-29,9053,445,97.04166666666667,68.0,1.0
1285,2026-01-30,8962,454,94.3913043478261,63.0,0.0
1285,2026-01-31,5137,473,80.91304347826087,63.0,0.0
1285,2026-02-01,5266,463,81.52173913043478,61.0,0.0
1285,2026-02-02,8885,451,95.82608695652173,64.0,2.0
1285,2026-02-03,8384,445,,,1.0
1286,2026-01-05,9765,467,92.26086956521739,61.0,2.0
1286,2026-01-06,9362,466,89.3913043478261,62.0,1.0
1286,2026-01-07,10180,471,92.875,62.0,2.0
1286,2026-01-08,9232,472,88.6086956521739,60.0,2.0
1286,2026-01-09,8793,475,87.81818181818181,60.0,1.0
1286,2026-01-10,5265,469,73.69565217391305,55.0,0.0
1286,2026-01-11,5390,484,75.63636363636364,55.0,0.0
1286,2026-01-12,9046,456,87.6086956521739,59.0,1.0
1286,2026-01-13,9293,474,89.875,61.0,0.0
1286,2026-01-14,9292,465,89.04166666666667,59.0,1.0
1286,2026-01-15,9436,472,90.43478260869566,60.0,2.0
1286,2026-01-16,8567,464,88.04347826086956,60.0,2.0
1286,2026-01-17,5182,478,73.17391304347827,54.0,0.0
1286,2026-01-18,5144,490,73.04347826086956,55.0,0.0
1286,2026-01-19,8465,452,86.0,59.0,2.0
1286,2026-01-20,8266,463,84.95238095238095,59.0,1.0
1286,2026-01-21,8161,459,86.625,60.0,2.0
1286,2026-01-22,9068,453,86.35,58.0,2.0
1286,2026-01-23,8929,459,87.04347826086956,60.0,2.0
1286,2026-01-24,5785,476,76.16666666666667,55.0,0.0
1286,2026-01-25,6144,467,77.1304347826087,57.0,0.0
1286,2026-01-26,10013,464,93.72727272727273,62.0,0.0
1286,2026-01-27,9760,453,89.81818181818181,62.0,1.0
1286,2026-01-28,9469,473,90.68181818181819,60.0,1.0
1286,2026-01-29,9673,469,91.6086956521739,64.0,0.0
1286,2026-01-30,8949,467,87.72727272727273,62.0,0.0
1286,2026-01-31,5645,470,75.29166666666667,57.0,0.0
1286,2026-02-01,5827,482,76.26086956521739,56.0,0.0
1286,2026-02-02,9106,458,88.9047619047619,58.0,2.0
1286,2026-02-03,9000,474,69.0,66.0,2.0
1287,2026-01-05,9700,396,82.72727272727273,52.0,1.0
1287,2026-01-06,9344,399,79.43478260869566,53.0,0.0
1287,2026-01-07,8663,390,77.91304347826087,51.0,0.0
1287,2026-01-08,8477,403,80.15789473684211,53.0,0.0
1287,2026-01-09,9005,391,77.6086956521739,50.0,1.0
1287,2026-01-10,5529,404,66.47619047619048,47.0,0.0
1287,2026-01-11,5529,411,66.86363636363636,47.0,0.0
1287,2026-01-12,10112,385,82.56521739130434,51.0,1.0
1287,2026-01-13,9840,386,81.68181818181819,52.0,1.0
1287,2026-01-14,9096,389,80.26086956521739,51.0,2.0
1287,2026-01-15,8803,397,77.79166666666667,50.0,1.0
1287,2026-01-16,9038,401,76.7,51.0,1.0
1287,2026-01-17,5002,406,63.625,46.0,0.0
1287,2026-01-18,5287,412,66.0,46.0,0.0
1287,2026-01-19,9282,387,80.6086956521739,52.0,2.0
1287,2026-01-20,9410,401,78.30434782608695,51.0,1.0
1287,2026-01-21,8695,386,78.56521739130434,52.0,2.0
1287,2026-01-22,9855,392,83.76190476190476,53.0,1.0
1287,2026-01-23,8920,418,78.66666666666667,52.0,2.0
1287,2026-01-24,5548,403,67.71428571428571,47.0,0.0
1287,2026-01-25,5674,411,65.26086956521739,46.0,0.0
1287,2026-01-26,10074,401,82.04347826086956,52.0,2.0
1287,2026-01-27,8851,380,79.0,52.0,0.0
1287,2026-01-28,8842,380,77.78260869565217,52.0,1.0
1287,2026-01-29,9697,393,81.79166666666667,52.0,1.0
1287,2026-01-30,9786,387,82.8695652173913,53.0,2.0
1287,2026-01-31,5750,419,67.04347826086956,50.0,0.0
1287,2026-02-01,5689,403,66.1304347826087,48.0,0.0
1287,2026-02-02,9352,407,78.45454545454545,51.0,1.0
1287,2026-02-03,8730,403,61.0,57.0,0.0
1288,2026-01-05,8520,388,86.41666666666667,55.0,2.0
1288,2026-01-06,8680,382,89.1304347826087,56.0,1.0
1288,2026-01-07,8511,380,87.25,58.0,2.0
1288,2026-01-08,8946,380,88.08333333333333,55.0,0.0
1288,2026-01-09,8723,378,86.22727272727273,58.0,2.0
1288,2026-01-10,5061,381,73.25,52.0,0.0
1288,2026-01-11,5008,396,72.54166666666667,54.0,0.0
1288,2026-01-12,8168,381,86.43478260869566,59.0,2.0
1288,2026-01-13,7058,380,81.04166666666667,57.0,2.0
1288,2026-01-14,6894,390,81.04166666666667,56.0,1.0
1288,2026-01-15,7071,409,82.85714285714286,57.0,0.0
1288,2026-01-16,7221,393,84.30434782608695,59.0,2.0
1288,2026-01-17,4324,396,70.5,51.0,0.0
1288,2026-01-18,4528,394,69.72727272727273,52.0,0.0
1288,2026-01-19,7877,386,83.6086956521739,57.0,2.0
1288,2026-01-20,8151,368,84.81818181818181,57.0,1.0
1288,2026-01-21,8314,383,87.45833333333333,57.0,1.0
1288,2026-01-22,9021,372,88.3913043478261,59.0,1.0
1288,2026-01-23,8925,379,89.04347826086956,57.0,0.0
1288,2026-01-24,4821,395,71.29166666666667,50.0,0.0
1288,2026-01-25,4858,387,73.3913043478261,54.0,0.0
1288,2026-01-26,7212,387,82.0,56.0,1.0
1288,2026-01-27,6519,406,78.16666666666667,56.0,2.0
1288,2026-01-28,6337,391,78.45833333333333,54.0,1.0
1288,2026-01-29,6850,382,81.22727272727273,57.0,2.0
1288,2026-01-30,7444,373,82.66666666666667,57.0,2.0
1288,2026-01-31,4653,395,72.08695652173913,54.0,0.0
1288,2026-02-01,4804,402,71.23809523809524,53.0,0.0
1288,2026-02-02,8247,369,87.65217391304348,59.0,2.0
1288,2026-02-03,8363,382,66.0,61.0,2.0
1289,2026-01-05,10807,460,88.6086956521739,58.0,0.0
1289,2026-01-06,9827,477,84.47619047619048,56.0,1.0
1289,2026-01-07,10286,472,87.21739130434783,58.0,1.0
1289,2026-01-08,10712,443,89.0,58.0,2.0
1289,2026-01-09,10832,463,89.91304347826087,59.0,1.0
1289,2026-01-10,6795,475,76.66666666666667,56.0,0.0
1289,2026-01-11,6674,472,73.56521739130434,55.0,0.0
1289,2026-01-12,10287,463,87.58333333333333,58.0,2.0
1289,2026-01-13,9699,470,85.69565217391305,57.0,1.0
1289,2026-01-14,10169,468,86.625,59.0,2.0
1289,2026-01-15,9403,457,83.95652173913044,59.0,2.0
1289,2026-01-16,10284,473,86.75,57.0,1.0
1289,2026-01-17,6546,494,74.3913043478261,56.0,0.0
1289,2026-01-18,6601,461,75.04166666666667,55.0,0.0
1289,2026-01-19,10773,470,87.9090909090909,58.0,1.0
1289,2026-01-20,10863,458,87.54545454545455,57.0,2.0
1289,2026-01-21,10271,462,87.80952380952381,58.0,0.0
1289,2026-01-22,9329,460,85.56521739130434,58.0,2.0
1289,2026-01-23,9460,479,84.47826086956522,58.0,2.0
1289,2026-01-24,5740,478,70.47619047619048,53.0,0.0
1289,2026-01-25,5899,476,72.04545454545455,54.0,0.0
1289,2026-01-26,10787,461,88.04545454545455,57.0,1.0
1289,2026-01-27,10934,460,89.86363636363636,59.0,1.0
1289,2026-01-28,9827,474,86.16666666666667,57.0,2.0
1289,2026-01-29,9080,478,82.3913043478261,56.0,1.0
1289,2026-01-30,9111,458,83.69565217391305,58.0,1.0
1289,2026-01-31,6422,467,73.875,52.0,0.0
1289,2026-02-01,6519,470,76.30434782608695,58.0,0.0
1289,2026-02-02,11087,464,90.2,59.0,2.0
1289,2026-02-03,10868,462,66.0,63.0,2.0
1290,2026-01-05,8811,418,83.45454545454545,58.0,1.0
1290,2026-01-06,9119,394,86.16666666666667,59.0,2.0
1290,2026-01-07,9362,410,85.71428571428571,58.0,1.0
1290,2026-01-08,8979,404,83.14285714285714,59.0,0.0
1290,2026-01-09,8589,408,83.56521739130434,57.0,1.0
1290,2026-01-10,5667,423,73.34782608695652,54.0,0.0
1290,2026-01-11,5843,423,73.04545454545455,54.0,0.0
1290,2026-01-12,10230,401,86.9090909090909,58.0,1.0
1290,2026-01-13,10109,427,88.81818181818181,62.0,1.0
1290,2026-01-14,9290,407,85.21739130434783,60.0,2.0
1290,2026-01-15,9539,416,86.26086956521739,58.0,1.0
1290,2026-01-16,10241,399,89.08695652173913,60.0,2.0
1290,2026-01-17,5897,424,76.47619047619048,55.0,0.0
1290,2026-01-18,5092,426,72.04347826086956,54.0,0.0
1290,2026-01-19,8651,398,83.63636363636364,58.0,1.0
1290,2026-01-20,9897,421,88.1304347826087,59.0,2.0
1290,2026-01-21,10002,407,87.83333333333333,58.0,1.0
1290,2026-01-22,8504,413,83.26086956521739,58.0,1.0
1290,2026-01-23,9998,401,88.26086956521739,60.0,0.0
1290,2026-01-24,5601,420,73.73913043478261,54.0,0.0
1290,2026-01-25,5775,426,74.52380952380952,55.0,0.0
1290,2026-01-26,9187,409,88.13636363636364,58.0,2.0
1290,2026-01-27,8874,418,83.91304347826087,58.0,0.0
1290,2026-01-28,9280,410,86.23809523809524,59.0,2.0
1290,2026-01-29,9267,407,86.0,57.0,1.0
1290,2026-01-30,10111,414,88.91666666666667,59.0,2.0
1290,2026-01-31,6020,416,74.73913043478261,55.0,0.0
1290,2026-02-01,5986,424,74.73913043478261,56.0,0.0
1290,2026-02-02,10139,399,89.79166666666667,62.0,1.0
1290,2026-02-03,10912,406,69.0,65.0,2.0
1291,2026-01-05,7008,391,88.30434782608695,59.0,0.0
1291,2026-01-06,6268,386,84.0952380952381,56.0,2.0
1291,2026-01-07,6884,386,85.83333333333333,55.0,2.0
1291,2026-01-08,6354,393,81.8695652173913,55.0,2.0
1291,2026-01-09,6068,397,81.33333333333333,55.0,2.0
1291,2026-01-10,3754,406,68.42857142857143,52.0,0.0
1291,2026-01-11,3282,409,68.8695652173913,52.0,0.0
1291,2026-01-12,5922,403,82.1304347826087,57.0,2.0
1291,2026-01-13,6809,398,84.6086956521739,55.0,1.0
1291,2026-01-14,6859,393,86.0,58.0,2.0
1291,2026-01-15,6677,382,85.43478260869566,59.0,1.0
1291,2026-01-16,7394,385,91.22727272727273,58.0,2.0
1291,2026-01-17,4356,415,73.78260869565217,52.0,0.0
1291,2026-01-18,4681,395,73.78260869565217,52.0,0.0
1291,2026-01-19,7920,385,91.20833333333333,58.0,1.0
1291,2026-01-20,7486,383,89.70833333333333,57.0,2.0
1291,2026-01-21,6791,395,85.91666666666667,56.0,1.0
1291,2026-01-22,7006,398,86.26086956521739,59.0,2.0
1291,2026-01-23,7272,388,88.08333333333333,55.0,2.0
1291,2026-01-24,4079,409,70.52173913043478,49.0,0.0
1291,2026-01-25,4130,397,71.625,52.0,0.0
1291,2026-01-26,7388,391,89.08695652173913,60.0,0.0
1291,2026-01-27,6802,392,87.17391304347827,57.0,1.0
1291,2026-01-28,6801,394,86.08333333333333,57.0,1.0
1291,2026-01-29,6958,390,86.95454545454545,58.0,1.0
1291,2026-01-30,6951,394,85.43478260869566,53.0,1.0
1291,2026-01-31,4122,401,71.91666666666667,52.0,0.0
1291,2026-02-01,4124,403,73.17391304347827,55.0,0.0
1291,2026-02-02,6890,392,85.70833333333333,56.0,1.0
1291,2026-02-03,6939,379,65.0,62.0,2.0
1292,2026-01-05,8561,355,94.95454545454545,65.0,2.0
1292,2026-01-06,8110,339,89.56521739130434,60.0,2.0
1292,2026-01-07,7252,361,87.8695652173913,61.0,0.0
1292,2026-01-08,7245,364,87.21739130434783,62.0,2.0
1292,2026-01-09,7184,349,88.5,62.0,0.0
1292,2026-01-10,4693,369,77.47826086956522,57.0,0.0
1292,2026-01-11,4712,373,76.69565217391305,57.0,0.0
1292,2026-01-12,8369,355,94.73913043478261,65.0,2.0
1292,2026-01-13,8167,353,90.6086956521739,59.0,1.0
1292,2026-01-14,7988,350,90.4090909090909,63.0,2.0
1292,2026-01-15,8391,349,92.8695652173913,61.0,2.0
1292,2026-01-16,8165,355,91.70833333333333,60.0,2.0
1292,2026-01-17,4694,375,76.70833333333333,59.0,0.0
1292,2026-01-18,4949,360,77.3913043478261,58.0,0.0
1292,2026-01-19,8359,357,92.14285714285714,62.0,1.0
1292,2026-01-20,7900,373,89.91304347826087,60.0,2.0
1292,2026-01-21,7989,349,90.6086956521739,62.0,2.0
1292,2026-01-22,8425,346,92.875,62.0,1.0
1292,2026-01-23,7438,358,89.34782608695652,61.0,1.0
1292,2026-01-24,4537,366,76.68181818181819,55.0,0.0
1292,2026-01-25,4109,366,73.65217391304348,56.0,0.0
1292,2026-01-26,6965,352,86.43478260869566,61.0,1.0
1292,2026-01-27,7355,370,89.4090909090909,62.0,1.0
1292,2026-01-28,7808,343,89.21739130434783,60.0,0.0
1292,2026-01-29,8178,363,92.0,63.0,1.0
